1952/12/01,679.1
1953/12/01,824.4
1954/12/01,859.8
1955/12/01,911.6
1956/12/01,1030.7
1957/12/01,1071.4
1958/12/01,1312.3
1959/12/01,1447.5
1960/12/01,1470.1
1961/12/01,1232.3
1962/12/01,1162.2
1963/12/01,1248.3
1964/12/01,1469.9
1965/12/01,1734.0
1966/12/01,1888.7
1967/12/01,1794.2
1968/12/01,1744.1
1969/12/01,1962.2
1970/12/01,2279.7
1971/12/01,2456.9
1972/12/01,2552.4
1973/12/01,2756.2
1974/12/01,2827.7
1975/12/01,3039.5
1976/12/01,2988.6
1977/12/01,3250.0
1978/12/01,3678.7
1979/12/01,4100.5
1980/12/01,4587.6
1981/12/01,4935.8
1982/12/01,5373.4
1983/12/01,6020.9
1984/12/01,7278.5
1985/12/01,9098.9
1986/12/01,10376.2
1987/12/01,12174.6
1988/12/01,15180.4
1989/12/01,17179.7
1990/12/01,18872.9
1991/12/01,22005.6
1992/12/01,27194.5
1993/12/01,35673.2
1994/12/01,48637.5
1995/12/01,61339.9
1996/12/01,71813.6
1997/12/01,79715.0
1998/12/01,85195.5
1999/12/01,90564.4
2000/12/01,100280.1
2001/12/01,110863.1
2002/12/01,121717.4
2003/12/01,137422.0
2004/12/01,161840.2
2005/12/01,187318.9
2006/12/01,219438.5
2007/12/01,270092.3
2008/12/01,319244.6
2009/12/01,348517.7
2010/12/01,412119.3
2011/12/01,487940.2
2012/12/01,538580.0
2013/12/01,592963.2
2014/12/01,643563.1
2015/12/01,688858.2
2016/12/01,746395.1
2017/12/01,832035.9
2018/12/01,919281.1
2019/12/01,986515.2
2020/12/01,1015986.2
